"CodPar","CodIns","CanIns","Desper","Contad"
"UP187","MT1923","0,0225","0","40266"
"UP187","PIN205","0,0001","5","40267"
"UP187","VAL141","1","0","40268"
"UP188","MT3333","1","5","40269"
"UP188","VAL105","0,5","0","40270"
"UP189","MT3339","1","5","40271"
"UP189","VAL105","1","0","40272"
"UP190","MT3343","1","5","40273"
"UP190","VAL105","0,5","0","40274"
"UP191","MT3346","1","5","40275"
"UP191","VAL105","1","0","40276"
"UP192","MT3495","1","5","40277"
"UP192","VAL105","1","0","40278"
"UP193","MT3496","1","5","40279"
"UP193","VAL118","1","0","40280"
"UP194","MT3497","1","5","40281"
"UP194","VAL104","1","0","40282"
"UP195","MT3498","1","5","40283"
"UP195","VAL105","1","0","40284"
"UP196","MT3314","1","5","40285"
"UP196","VAL105","0,2","0","40286"
"UP197","MT3315","1","5","40287"
"UP197","VAL105","0,2","0","40288"
"UP198","MT3316","1","5","40289"
"UP198","VAL105","0,2","0","40290"
"UP199","MT3317","1","5","40291"
"UP199","VAL105","0,2","0","40292"
"UP20","MT1475","0,114","3","40293"
"UP20","MT394","0,1","0","40294"
"UP20","MT404","0,33","0","40295"
"UP20","MT437","0,1","0","40296"
"UP20","PLO006","0,15","5","40297"
"UP20","PLO202","1","5","40298"
"UP20","VAL105","0,2","0","40299"
"UP200","MT3318","1","5","40300"
"UP200","VAL105","0,2","0","40301"
"UP201","MT3319","1","5","40302"
"UP201","VAL105","0,01","0","40303"
"UP202","MT3320","1","5","40304"
"UP202","VAL105","0,5","0","40305"
"UP203","MT3321","1","5","40306"
"UP203","VAL105","1","0","40307"
"UP204","MT3322","1","5","40308"
"UP204","VAL105","1","0","40309"
"UP205","MT3323","1","5","40310"
"UP205","VAL105","1","0","40311"
"UP206","MT1544","1","0","40312"
"UP206","MT1923","0,0113","0","40313"
"UP206","MT865","1","5","40314"
"UP206","PIN205","0,0001","5","40315"
"UP206","VAL105","0,01","0","40316"
"UP207","MT1545","1","0","40317"
"UP207","MT1923","0,015","0","40318"
"UP207","MT866","1","5","40319"
"UP207","PIN205","0,0001","5","40320"
"UP207","VAL105","0,02","0","40321"
"UP208","MT2009","1","2","40322"
"UP208","VAL105","1","0","40323"
"UP209","MT2010","1","2","40324"
"UP209","VAL105","1","0","40325"
"UP210","MT2011","1","2","40326"
"UP210","VAL105","1","0","40327"
"UP211","MT2012","1","2","40328"
"UP211","VAL105","1","0","40329"
"UP212","MT3402","1","2","40330"
"UP212","VAL105","0,2","0","40331"
"UP213","MT3406","1","2","40332"
"UP213","VAL105","0,2","0","40333"
"UP214","MT3409","1","2","40334"
"UP214","VAL105","0,2","0","40335"
"UP215","MT3416","1","2","40336"
"UP215","VAL105","0,01","0","40337"
"UP216","MT3424","1","2","40338"
"UP216","VAL105","0,5","0","40339"
"UP217","MT3434","1","2","40340"
"UP217","VAL105","1","0","40341"
"UP218","MT3435","1","2","40342"
"UP218","VAL105","0,9","0","40343"
"UP219","MT3436","1","2","40344"
"UP219","VAL105","1","0","40345"
"UP220","MT3440","1","2","40346"
"UP220","VAL105","1","0","40347"
"UP221","MT3443","1","2","40348"
"UP221","VAL105","1","0","40349"
"UP222","MT3447","1","2","40350"
"UP222","VAL105","1","0","40351"
"UP223","MT3459","1","2","40352"
"UP223","VAL105","1","0","40353"
"UP224","MT3467","1","2","40354"
"UP224","VAL105","1","0","40355"
"UP225","MT3533","1","2","40356"
"UP225","VAL105","1","0","40357"
"UP226","MT2013","1","2","40358"
"UP226","MT3283","1","0","40359"
"UP226","VAL105","0,01","0","40360"
"UP227","MT2013","1","2","40361"
"UP227","MT3284","1","0","40362"
"UP227","VAL085","1","0","40363"
"UP228","MT2014","1","2","40364"
"UP228","MT3285","1","0","40365"
"UP228","VAL118","1","0","40366"
"UP229","MT3368","1","5","40367"
"UP229","VAL115","1","0","40368"
"UP230","MT3371","1","5","40369"
"UP230","VAL182","1","0","40370"
"UP231","MT3372","1","5","40371"
"UP231","VAL022","1","0","40372"
"UP232","MT3373","1","5","40373"
"UP232","VAL177","1","0","40374"
"UP233","MT3376","1","5","40375"
"UP233","VAL115","1","0","40376"
"UP234","MT3377","1","5","40377"
"UP234","VAL058","1","0","40378"
"UP235","MT3378","1","5","40379"
"UP235","VAL058","1","0","40380"
"UP236","MT3379","1","5","40381"
"UP236","VAL178","1","0","40382"
"UP237","MT3380","1","5","40383"
"UP237","VAL022","1","0","40384"
"UP238","MT3381","1","5","40385"
"UP238","VAL022","1","0","40386"
"UP239","MT3385","1","5","40387"
"UP239","VAL022","1","0","40388"
"UP240","MT3394","1","5","40389"
"UP240","VAL177","1","0","40390"
"UP241","MT3398","1","5","40391"
"UP241","VAL025","1","0","40392"
"UP242","MT3399","1","5","40393"
"UP242","VAL112","1","0","40394"
"UP244","MT3500","1","5","40395"
"UP244","MT3508","1","0","40396"
"UP245","MT3500","1","5","40397"
"UP245","MT3509","1","0","40398"
"UP246","MT3501","1","5","40399"
"UP246","MT3510","1","0","40400"
"UP247","MT3501","1","5","40401"
"UP247","MT3511","1","0","40402"
"UP248","MT3502","1","5","40403"
"UP248","MT3512","1","0","40404"
"UP249","MT3502","1","5","40405"
"UP249","MT3513","1","0","40406"
"UP250","MT3503","1","5","40407"
"UP250","MT3515","1","0","40408"
"UP251","MT3503","1","5","40409"
"UP251","MT3514","1","0","40410"
"UP252","MT3504","1","5","40411"
"UP252","MT3516","1","0","40412"
"UP253","MT3504","1","5","40413"
"UP253","MT3517","1","0","40414"
"UP254","MT3505","1","5","40415"
"UP254","MT3518","1","0","40416"
"UP255","MT3505","1","5","40417"
"UP255","MT3519","1","0","40418"
"UP256","MT3506","1","5","40419"
"UP256","MT3520","1","0","40420"
"UP257","MT3506","1","5","40421"
"UP257","MT3521","1","0","40422"
"UP258","MT3507","1","0","40423"
"UP258","MT3523","1","0","40424"
"UP259","MT3507","1","0","40425"
"UP259","MT3522","1","0","40426"
"UP261","MT2162","2","0","40427"
"UP261","MT2167","1","0","40428"
"UP261","MT3529","2","0","40429"
"UP262","MT2161","2","0","40430"
"UP262","MT2168","1","0","40431"
"UP262","MT3529","2","0","40432"
"UP262","VAL277","1","0","40433"
"UP263","MT2163","2","0","40434"
"UP263","MT2169","1","0","40435"
"UP263","MT3530","2","0","40436"
"UP263","VAL232","1","0","40437"
"UP264","MT436","1","0","40438"
"UP264","MT731","1","0","40439"
"UP264","VAL176","1","0","40440"
"UP265","MT437","1","0","40441"
"UP265","MT732","1","0","40442"
"UP265","VAL176","1","0","40443"
"UP266","MT1227","1","0","40444"
"UP266","MT2162","2","0","40445"
"UP266","MT3529","2","0","40446"
"UP266","VAL284","1","0","40447"
"UP268","MT1173","1","0","40448"
"UP268","MT1475","0,324","3","40449"
"UP268","MT731","1","0","40450"
"UP269","MT1174","1","0","40451"
"UP269","MT1475","0,5","3","40452"
"UP269","MT732","1","0","40453"
"UP270","MT1175","1","0","40454"
"UP270","MT1475","0,828","3","40455"
"UP270","MT733","1","0","40456"
"UP271","MT1384","1","2","40457"
"UP271","VAL058","1","0","40458"
"UP272","MT1031","1","0","40459"
"UP272","VAL295","1","0","40460"
"UP273","MT1032","1","0","40461"
"UP273","VAL333","1","0","40462"
"UP274","MT1602","1","2","40463"
"UP274","MT2001","0,025","2","40464"
"UP274","MT9005","0,17","2","40465"
"UP274","PLO202","0,19","5","40466"
"UP275","MT1189","1","0","40467"
"UP275","MT9005","0,025","2","40468"
"UP275","PLO202","0,19","5","40469"
"UP276","MT784","1","0","40470"
"UP277","MT1017","1","0","40471"
"UP278","MT1184","1","0","40472"
"UP279","MT1179","1","0","40473"
"UP279","MT1571","0,3","5","40474"
"UP280","MT1180","1","0","40475"
"UP280","MT720","0,3","5","40476"
"UP281","MT1181","1","0","40477"
"UP281","MT1572","0,3","5","40478"
"UP282","MT1318","1","0","40479"
"UP282","MT1475","0,405","3","40480"
"UP282","MT393","2","0","40481"
"UP282","PLO470","0,3","5","40482"
"UP282","VAL085","1","0","40483"
"UP283","MT1319","1","0","40484"
"UP283","MT1475","0,405","3","40485"
"UP283","MT393","2","0","40486"
"UP283","VAL105","1","0","40487"
"UP286","AGR001","0,0003","5","40488"
"UP286","AGR018","0,0012","5","40489"
"UP286","CEM041","0,01","5","40490"
"UP286","COC038","1","5","40491"
"UP287","AGR001","0,0003","5","40492"
"UP287","AGR018","0,0015","5","40493"
"UP287","CEM041","0,01","5","40494"
"UP287","COC011","1","5","40495"
"UP288","AGR001","0,0003","5","40496"
"UP288","AGR018","0,0015","5","40497"
"UP288","CEM041","0,1","5","40498"
"UP288","PLO644","1","5","40499"
"UP289","AGR001","0,0003","5","40500"
"UP289","AGR018","0,0016","5","40501"
"UP289","CEM041","0,01","5","40502"
"UP289","PLO748","1","5","40503"
"UP290","AGR001","0,0003","5","40504"
"UP290","AGR018","0,0018","5","40505"
"UP290","CEM041","0,01","5","40506"
"UP290","COC012","1","5","40507"
"UP291","AGR001","0,0002","5","40508"
"UP291","AGR018","0,0023","5","40509"
"UP291","CEM041","0,01","5","40510"
"UP291","COC023","1","5","40511"
"UP292","AGR001","0,0002","5","40512"
"UP292","AGR018","0,0026","5","40513"
"UP292","CEM041","0,02","5","40514"
"UP292","MT1094","1","5","40515"
"UP293","AGR001","0,0003","5","40516"
"UP293","AGR018","0,003","5","40517"
"UP293","CEM041","0,02","5","40518"
"UP293","COC024","1","5","40519"
"UP294","AGR001","0,0003","5","40520"
"UP294","AGR018","0,0016","5","40521"
"UP294","CEM041","0,015","5","40522"
"UP294","MT1394","1","5","40523"
"UP295","AGR001","0,0002","5","40524"
"UP295","AGR018","0,0023","5","40525"
"UP295","CEM041","0,02","5","40526"
"UP295","COC097","1","5","40527"
"UP296","AGR001","0,0002","5","40528"
"UP296","AGR018","0,0026","5","40529"
"UP296","CEM041","0,02","5","40530"
"UP296","MT1212","1","5","40531"
"UP297","AGR001","0,0003","5","40532"
"UP297","AGR018","0,029","5","40533"
"UP297","CEM041","0,24","5","40534"
"UP297","MT1095","1","5","40535"
"UP297","VAL019","0,029","0","40536"
"UP298","AGR001","0,0003","5","40537"
"UP298","AGR018","0,03","5","40538"
"UP298","CEM041","0,245","5","40539"
"UP298","COC025","1","5","40540"
"UP298","VAL019","0,03","0","40541"
"UP299","AGR001","0,003","5","40542"
"UP299","AGR018","0,033","5","40543"
"UP299","CEM041","0,281","5","40544"
"UP299","COC026","1","5","40545"
"UP299","VAL019","0,033","0","40546"
"UP300","AGR001","0,004","5","40547"
"UP300","AGR018","0,036","5","40548"
"UP300","CEM041","0,3","5","40549"
"UP300","COC027","1","5","40550"
"UP300","VAL019","0,036","0","40551"
"UP301","AGR001","0,004","5","40552"
"UP301","AGR018","0,04","5","40553"
"UP301","CEM041","0,322","5","40554"
"UP301","MT1768","1","5","40555"
"UP301","VAL019","0,04","0","40556"
"UP302","AGR001","0,0044","5","40557"
"UP302","AGR018","0,043","5","40558"
"UP302","CEM041","0,366","5","40559"
"UP302","MT1215","1","5","40560"
"UP302","VAL019","0,043","0","40561"
"UP303","AGR001","0,005","5","40562"
"UP303","AGR018","0,051","5","40563"
"UP303","CEM041","0,43","5","40564"
"UP303","MT1770","1","5","40565"
"UP303","VAL019","0,051","0","40566"
"UP304","AGR001","0,006","5","40567"
"UP304","AGR018","0,06","5","40568"
"UP304","CEM041","0,49","5","40569"
"UP304","COC036","1","5","40570"
"UP304","VAL019","0,06","0","40571"
"UP305","AGR001","0,007","5","40572"
"UP305","AGR018","0,065","5","40573"
"UP305","CEM041","0,551","5","40574"
"UP305","MT1772","1","5","40575"
"UP305","VAL019","0,065","0","40576"
"UP306","AGR001","0,0074","5","40577"
"UP306","AGR018","0,072","5","40578"
"UP306","CEM041","0,611","5","40579"
"UP306","MT1773","1","5","40580"
"UP306","VAL019","0,072","0","40581"
"UP307","AGR001","0,013","5","40582"
"UP307","AGR018","0,118","5","40583"
"UP307","CEM041","1,007","5","40584"
"UP307","MT1774","1","5","40585"
"UP307","VAL019","0,118","0","40586"
"UP308","AGR001","0,014","5","40587"
"UP308","AGR018","0,129","5","40588"
"UP308","CEM041","1,11","5","40589"
"UP308","MT1775","1","5","40590"
"UP308","VAL019","0,129","0","40591"
"UP309","AGR001","0,016","5","40592"
"UP309","AGR018","0,16","5","40593"
"UP309","CEM041","1,29","5","40594"
"UP309","COC085","1","5","40595"
"UP309","VAL019","0,16","0","40596"
"UP310","AGR001","0,018","5","40597"
"UP310","AGR018","0,173","5","40598"
"UP310","CEM041","1,45","5","40599"
"UP310","MT1777","1","5","40600"
"UP310","VAL019","0,173","0","40601"
"UP311","AGR001","0,02","5","40602"
"UP311","AGR018","0,19","5","40603"
"UP311","CEM041","1,7","5","40604"
"UP311","MT1778","1","5","40605"
"UP311","VAL019","0,19","0","40606"
"UP312","COC283","0,4","5","40607"
"UP312","MT1396","1","5","40608"
"UP312","MT1924","0,1615","2","40609"
"UP313","COC284","0,4","5","40610"
"UP313","MT1779","1","5","40611"
"UP313","MT1924","0,1791","2","40612"
"UP314","COC285","0,4","5","40613"
"UP314","MT1780","1","5","40614"
"UP314","MT1924","0,2124","2","40615"
"UP315","COC286","0,4","5","40616"
"UP315","MT1782","1","5","40617"
"UP315","MT1924","0,2438","2","40618"
"UP316","COC287","0,4","5","40619"
"UP316","MT1784","1","5","40620"
"UP316","MT1924","0,2623","2","40621"
"UP317","COC288","0,4","5","40622"
"UP317","MT1786","1","5","40623"
"UP317","MT1924","0,2812","2","40624"
"UP318","COC289","0,4","5","40625"
"UP318","MT1788","1","5","40626"
"UP318","MT1924","0,3148","2","40627"
"UP319","COC290","0,4","5","40628"
"UP319","MT1790","1","5","40629"
"UP319","MT1924","0,3657","2","40630"
"UP320","COC291","0,4","5","40631"
"UP320","MT1792","1","5","40632"
"UP320","MT1924","0,4169","2","40633"
"UP322","COC293","0,4","5","40634"
"UP322","MT1796","1","5","40635"
"UP322","MT1924","0,519","2","40636"
"UP323","COC294","0,4","5","40637"
"UP323","MT1798","1","5","40638"
"UP323","MT1924","0,5702","2","40639"
"UP324","COC295","0,4","5","40640"
"UP324","MT1800","1","5","40641"
"UP324","MT1924","0,6214","2","40642"
"UP325","COC296","0,4","5","40643"
"UP325","MT1802","1","5","40644"
"UP325","MT1924","0,7235","2","40645"
"UP326","COC297","0,4","5","40646"
"UP326","MT1804","1","5","40647"
"UP326","MT1924","0,8218","2","40648"
"UP327","COC298","0,4","5","40649"
"UP327","MT1806","1","5","40650"
"UP327","MT1924","0,922","2","40651"
"UP328","MT970","0,0074","5","40652"
"UP328","PLO209","1","5","40653"
"UP328","PLO591","0,0148","5","40654"
"UP328","VAL105","1","0","40655"
"UP329","MT970","0,0074","5","40656"
"UP329","PLO394","1","5","40657"
"UP329","PLO591","0,0148","5","40658"
"UP329","VAL012","1","0","40659"
"UP330","MT970","0,0074","5","40660"
"UP330","PLO199","1","5","40661"
"UP330","PLO591","0,0148","5","40662"
"UP330","VAL100","1","0","40663"
"UP342","C-0011","0,01","5","40664"
"UP342","MT3551","1","1","40665"
"UP342","MT3552","1","0","40666"
"UP343","AGR001","0,1","5","40667"
"UP343","AGR018","0,6","5","40668"
"UP343","CEM041","5","5","40669"
"UP343","MT1034","1","5","40670"
"UP343","MT3549","1","5","40671"
"UP344","AGR001","0,5","5","40672"
"UP344","AGR018","0,4","5","40673"
"UP344","CEM041","5","5","40674"
"UP344","MT1035","1","5","40675"
"UP344","MT1036","1","5","40676"
"UP345","AGR001","0,01","5","40677"
"UP345","AGR018","0,1","5","40678"
"UP345","CEM041","1","5","40679"
"UP345","COC083","1","5","40680"
"UP345","MT1037","1","5","40681"
"UP346","AGR001","0,01","5","40682"
"UP346","AGR018","0,1","5","40683"
"UP346","CEM041","1","5","40684"
"UP346","MT1035","1","5","40685"
"UP346","MT3550","1","5","40686"
"UP346","VAL019","0,033","0","40687"
"UP347","MT1923","0,27","0","40688"
"UP347","MT3596","2","0","40689"
"UP347","MT3602","1","2","40690"
"UP347","PIN205","0,0001","5","40691"
"UP347","VAL118","1","0","40692"
"UP348","MT1923","0,135","0","40693"
"UP348","MT3596","1","0","40694"
"UP348","MT3603","1","2","40695"
"UP348","PIN205","0,0001","5","40696"
"UP348","VAL118","1","0","40697"
"UP349","MT1923","0,27","0","40698"
"UP349","MT3596","2","0","40699"
"UP349","MT3604","1","2","40700"
"UP349","PIN205","0,0001","5","40701"
"UP349","VAL058","1","0","40702"
"UP350","MT1923","0,135","0","40703"
"UP350","MT3596","1","0","40704"
"UP350","MT3605","1","2","40705"
"UP350","PIN205","0,0001","5","40706"
"UP350","VAL058","1","0","40707"
"UP351","MT1923","0,405","0","40708"
"UP351","MT3596","3","0","40709"
"UP351","MT3606","1","0","40710"
"UP351","PIN205","0,0001","5","40711"
"UP351","VAL104","1","0","40712"
"UP352","MT1923","0,27","0","40713"
"UP352","MT3596","2","0","40714"
"UP352","MT3839","1","0","40715"
"UP352","PIN205","0,0001","5","40716"
"UP352","VAL104","1","0","40717"
"UP353","MT3596","0,2","0","40718"
"UP353","MT3840","1","2","40719"
"UP353","VAL141","1","0","40720"
"UP354","MT3596","0,2","0","40721"
"UP354","MT3841","1","2","40722"
"UP354","VAL141","1","0","40723"
"UP355","MT1923","0,27","0","40724"
"UP355","MT3596","2","0","40725"
"UP355","MT3842","1","0","40726"
"UP355","PIN205","0,0001","5","40727"
"UP355","VAL105","1","0","40728"
"UP356","MT1890","2","0","40729"
"UP356","MT1923","0,36","0","40730"
"UP356","MT3843","1","0","40731"
"UP356","PIN205","0,0001","5","40732"
"UP356","VAL105","1","0","40733"
"UP357","MT1923","0,45","0","40734"
"UP357","MT3266","2","0","40735"
"UP357","MT3844","1","0","40736"
"UP357","PIN205","0,0001","5","40737"
"UP357","VAL105","1","0","40738"
"UP358","MT1923","0,54","0","40739"
"UP358","MT3268","2","0","40740"
"UP358","MT3845","1","0","40741"
"UP358","PIN205","0,0001","5","40742"
"UP358","VAL105","1","0","40743"
"UP359","MT1923","0,6864","0","40744"
"UP359","MT3548","2","0","40745"
"UP359","MT3846","1","0","40746"
"UP359","PIN205","0,0001","5","40747"
"UP359","VAL085","1","0","40748"
"UP360","MT1923","0,135","0","40749"
"UP360","MT3596","1","0","40750"
"UP360","MT3847","1","0","40751"
"UP360","PIN205","0,0001","5","40752"
"UP360","VAL105","1","0","40753"
"UP361","MT1923","0,135","0","40754"
"UP361","MT3596","1","0","40755"
"UP361","MT3848","1","0","40756"
"UP361","PIN205","0,0001","5","40757"
"UP361","VAL104","1","0","40758"
"UP364","MT1556","0,38","2","40759"
"UP364","MT1980","1","0","40760"
"UP364","MT3062","1","0","40761"
"UP364","MT886","1","0","40762"
"UP364","VAL232","1","0","40763"
"UP365","MT1556","0,38","2","40764"
"UP365","MT1980","1","0","40765"
"UP365","MT3063","1","0","40766"
"UP365","MT886","1","0","40767"
"UP365","VAL232","1","0","40768"
"UP366","MT1556","3","2","40769"
"UP366","MT1980","1","0","40770"
"UP366","MT3063","2","0","40771"
"UP366","MT886","1","0","40772"
"UP366","VAL111","1","0","40773"
"UP367","MT1556","0,38","2","40774"
"UP367","MT1980","1","0","40775"
"UP367","MT3064","1","0","40776"
"UP367","MT886","1","0","40777"
"UP367","VAL236","1","0","40778"
"UP368","ELA684","1","0","40779"
"UP368","MT1556","0,38","2","40780"
"UP368","MT1980","1","0","40781"
"UP368","MT886","1","0","40782"
"UP368","VAL273","1","0","40783"
"UP369","MT1556","0,38","2","40784"
"UP369","MT1980","1","0","40785"
"UP369","MT3066","1","0","40786"
"UP369","MT886","1","0","40787"
"UP369","VAL233","1","0","40788"
"UP370","ELA021","2","0","40789"
"UP370","MT1556","0,38","2","40790"
"UP370","MT1980","1","0","40791"
"UP370","MT3003","1","5","40792"
"UP370","MT3066","2","0","40793"
"UP370","MT886","1","0","40794"
"UP371","MT1556","0,38","2","40795"
"UP371","MT1980","1","0","40796"
"UP371","MT3067","1","0","40797"
"UP371","MT886","1","0","40798"
"UP371","VAL233","1","0","40799"
"UP372","MT1556","0,38","2","40800"
"UP372","MT1980","1","0","40801"
"UP372","MT3068","1","0","40802"
"UP372","MT886","1","0","40803"
"UP372","VAL233","1","0","40804"
"UP373","MT1556","0,38","2","40805"
"UP373","MT1980","1","0","40806"
"UP373","MT3069","1","0","40807"
"UP373","MT886","1","0","40808"
"UP373","VAL233","1","0","40809"
"UP374","MT1556","0,38","2","40810"
"UP374","MT1980","1","0","40811"
"UP374","MT3070","1","0","40812"
"UP374","MT886","1","0","40813"
"UP374","VAL276","1","0","40814"
"UP375","ELA021","2","0","40815"
"UP375","MT1556","0,38","2","40816"
"UP375","MT1980","1","0","40817"
"UP375","MT3004","1","3","40818"
"UP375","MT3070","2","0","40819"
"UP375","MT886","1","0","40820"
"UP376","MT1556","0,38","2","40821"
"UP376","MT1980","1","0","40822"
"UP376","MT3071","1","0","40823"
"UP376","MT886","1","0","40824"
"UP376","VAL281","1","0","40825"
"UP377","ACE565","25","5","40826"
"UP377","MT1556","0,38","2","40827"
"UP377","MT1980","1","0","40828"
"UP377","MT3070","2","0","40829"
"UP377","MT886","1","0","40830"
"UP377","VAL111","1","0","40831"
"UP378","MT4013","1","0","40832"
"UP378","MT4014","1","0","40833"
"UP378","VAL237","1","0","40834"
"UP379","ELA070","1","0","40835"
"UP379","ELA080","1","0","40836"
"UP379","VAL277","1","0","40837"
"UP380","MT4016","1","0","40838"
"UP380","MT894","1","0","40839"
"UP380","VAL086","1","0","40840"
"UP381","ELA080","1","0","40841"
