"CodPar","Descri","CovPar","UniPar","RenPar","PreUni","UniCanRen","CanPar","Coste","RPC","UniMed"
"V23016","S/T DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,0 MT CON 3 GAVETAS SEGÚN ESPECIFICACIONES CANTV. INCLUYE RIELES PARA CARPETAS Y DEMAS ELEMENTOS PARA SU CORRECTO FUNCIONAMIENTO (AREA METROPOLITANA)","V23.016.0912","und","7","","U","","False","","0"
"V23017","S/T DE GAVETERO TIPO ARCHIVADOR DE 0,60 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. INCLUYE RIELES PARA CARPETAS Y DEMAS ELEMENTOS PARA SU CORRECTO FUNCIONAMIENTO (AREA METROPOLITANA)","V23.017.0913","und","7","","U","","False","","0"
"V23018","S/T DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. INCLUYE RIELES PARA CARPETAS Y DEMAS ELEMENTOS PARA SU CORRECTO FUNCIONAMIENTO (AREA METROPOLITANA)","V23.018.0914","und","7","","U","","False","","0"
"V23019","INSTALACION DE PUESTO DE TRABAJO FREE STANDING TIPO '"A'" SEGÚN ESPECIFICACIONES CANTV.  ESPESOR SUPERFICIE 2,5 CM Y TABIQUES DE 7 A 8 CM, BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE TODOS LOS ELEMENTOS PARA SU FUNCIONAMIENTO","V23.019.0915","und","3","","U","","False","","0"
"V23020","INSTALACION DE PUESTO DE TRABAJO FREE STANDING TIPO '"B'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANTE.  ESPESOR SUPERFICIE 2,5 CM Y TABIQUES DE 7 A 8 CM, BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE TODOS LOS ELEMENTOS PARA SU FUNCIONAMIENTO","V23.020.0916","und","2,5","","U","","False","","0"
"V23021","INSTALACION DE PUESTO DE TRABAJO FREE STANDING TIPO '"C'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANTE.  ESPESOR SUPERFICIE 2,5 CM Y TABIQUES DE 7 A 8 CM, BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE TODOS LOS ELEMENTOS PARA SU FUNCIONAMIENTO","V23.021.0917","und","2","","U","","False","","0"
"V23022","INSTALACION DE PUESTO DE TRABAJO FREE STANDING TIPO '"D'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANTE.  ESPESOR SUPERFICIE 2,5 CM Y TABIQUES DE 7 A 8 CM, BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE TODOS LOS ELEMENTOS PARA SU FUNCIONAMIENTO","V23.022.0918","und","4","","U","","False","","0"
"V23023","INSTALACION DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"E'" SEGÚN ESPECIFICACIONES CANTV . BORDES REDONDEADOS, LAMINADO DECORATIVO CON ARCHIVO DE 2 GAVETAS. INCLUYE TODOS LOS ELEMENTOS PARA SU FUNCIONAMIENTO","V23.023.0919","und","4","","U","","False","","0"
"V23024","INSTALACION DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"F'" SEGÚN ESPECIFICACIONES CANTV. CON BORDES REDONDEADOS, LAMINADO DECORATIVO, 2 ARCHIVOS DE 2 GAVETAS Y AREA ESCRITORIO. INCLUYE ELEMENTOS PARA SU FUNCIONAMIENTO","V23.024.0920","und","2","","U","","False","","0"
"V23025","INSTALACION DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"G'" SEGÚN ESPECIFICACIONES CANTV.  CON ESPESOR DE SUPERFICIE 2,5 CM,  BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE ELEMENTOS PARA SU FUNCIONAMIENTO","V23.025.0921","und","9","","U","","False","","0"
"V23026","INSTALACION DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"H'" SEGÚN ESPECIFICACIONES CANTV.  CON ESPESOR DE SUPERFICIE 2,5 CM,  BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE ELEMENTOS PARA SU FUNCIONAMIENTO","V23.026.0922","und","6","","U","","False","","0"
"V23027","INSTALACION DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,2 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV. CON ESPESOR SUPERFICIE 2,5 CM,  BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE ELEMENTOS PARA SU FUNCIONAMIENTO","V23.027.0923","und","8","","U","","False","","0"
"V23028","INSTALACION DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,5 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV. CON ESPESOR SUPERFICIE 2,5 CM,  BORDES REDONDEADOS, LAMINADO DECORATIVO. INCLUYE ELEMENTOS PARA SU FUNCIONAMIENTO","V23.028.0924","und","7","","U","","False","","0"
"V23029","S/T DE SILLAS OPERATIVAS SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. ASIENTO GIRATORIO Y AJUSTABLE, TAPIZADO CON TELA COLOR AZUL TRANSPIRABLE (AREA METROPOLITANA)","V23.029.0925","und","40","","U","","False","","0"
"V23030","S/T DE SILLAS PARA VISITANTES SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. ASIENTO GIRATORIO Y AJUSTABLE, TAPIZADO CON TELA COLOR AZUL TRANSPIRABLE (AREA METROPOLITANA)","V23.030.0926","und","40","","U","","False","","0"
"V23031","S/T DE SILLAS SEMI EJECUTIVAS ERGONOMICAS SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. ASIENTO GIRATORIO AJUSTABLE, BASE DE 5 SOPORTES, TAPIZADO CON PIEL COLOR NEGRA (AREA METROPOLITANA)","V23.031.0927","und","40","","U","","False","","0"
"V23032","S/T DE SILLAS SEMI EJECUTIVAS PARA VISITANTES SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. ASIENTO GIRATORIO, BASE DE 5 SOPORTES, TAPIZADO CON PIEL COLOR NEGRA (AREA METROPOLITANA)","V23.032.0928","und","40","","U","","False","","0"
"V23033","S/T DE SILLAS TIPO CAJERO SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. ASIENTO GIRATORIO, CON ARO APOYA PIE, BASE DE 5 SOPORTES, TAPIZADA EN TELA COLOR AZUL TRANSPIRABLE (AREA METROPOLITANA)","V23.033.0929","und","40","","U","","False","","0"
"V23034","S/T DE SILLAS  DE TANDEM DE 2 PUESTOS  SEGÚN ESPECIFICACIONES CANTV. BASE DE ACERO CON PINTURA ELECTROSTÁTICA NEGRA, ERGONÓMICAS,  EN TELA COLOR AZUL TRANSPIRABLE (AREA METROPOLITANA)","V23.034.0930","und","10","","U","","False","","0"
"V23035","S/T DE SILLAS  DE TANDEM DE 3 PUESTOS SEGÚN ESPECIFICACIONES CANTV. BASE DE ACERO CON PINTURA ELECTROSTÁTICA NEGRA, ERGONÓMICAS,  EN TELA COLOR AZUL TRANSPIRABLE (AREA METROPOLITANA)","V23.035.0931","und","7","","U","","False","","0"
"V23036","S/T DE SOFA DE DOS PUESTOS  SEGUN ESPECIFICACIONES CANTV. TAPIZADO EN TELA COLOR AZUL TRANSPIRABLE (AREA METROPOLITANA)","V23.036.0932","und","5","","U","","False","","0"
"V23037","S/T DE SOFA DE TRES PUESTOS SEGUN ESPECIFICACIONES CANTV. TAPIZADO EN TELA COLOR AZUL TRANSPIRABLE (AREA METROPOLITANA)","V23.037.0933","und","4","","U","","False","","0"
"V23038","S/T/I DE AVISOS DE ADVERTENCIA DE PIGTOGRAMA, LETRA HELVETICA MEDIUM, DOBLE CARA, ACABADO MATE, DE VINYLO, TAMAÑO 20 X20 CM, FIJADO A DOS HILOS DE ALAMBRE","V23.038.0934","pza","20","","U","","False","","0"
"V231","PAVIMENTO DE ASFALTO CALIENTE EN ZANJA INCLUYE IMPRIMACION, TRANSPORTE HASTA 25 KMS. E=5 CMS.","C443050000","M2","400","","U","","False","","0"
"V248","BASE PARA BOCAS DE VISITA TIPO 1A  D=18'"","C373180000","UND","8","","U","","False","","0"
"V25001","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"A'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.001.0935","und","12","","U","","False","","0"
"V25002","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"A'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.002.0936","und","6","","U","","False","","0"
"V25003","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"A'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAS DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.003.0937","und","4","","U","","False","","0"
"V25004","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"B'" SEGÚN ESPECIFICACIONES CANTV A DISTANCIAS ENTRE 5O Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.004.0938","und","6","","U","","False","","0"
"V25005","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"B'" SEGÚN ESPECIFICACIONES CANTV A DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.005.0939","und","4","","U","","False","","0"
"V25006","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"B'" SEGÚN ESPECIFICACIONES CANTV A DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.006.0940","und","3","","U","","False","","0"
"V25007","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"C'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANTE. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.007.0941","und","5","","U","","False","","0"
"V25008","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"C'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANTE. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.008.0942","und","3","","U","","False","","0"
"V25009","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"C'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANTE. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.009.0943","und","2,5","","U","","False","","0"
"V25010","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"D'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANT. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.010.0944","und","14","","U","","False","","0"
"V25011","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"D'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANT. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.011.0945","und","11","","U","","False","","0"
"V25012","TRANSPORTE DE PUESTO DE TRABAJO FREE STANDING TIPO '"D'" SEGÚN ESPECIFICACIONES CANTV CON AREA DE VISITANT. DISTANCIAS MAYORES 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.012.0946","und","9","","U","","False","","0"
"V25013","TRANSPORTE DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"E'" SEGÚN ESPECIFICACIONES CANTV EN CAMION CERRADO TIPO CAVA. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.013.0947","und","12","","U","","False","","0"
"V25014","TRANSPORTE DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"E'" SEGÚN ESPECIFICACIONES CANTV EN CAMION CERRADO TIPO CAVA. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.014.0948","und","8","","U","","False","","0"
"V25015","TRANSPORTE DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"E'" SEGÚN ESPECIFICACIONES CANTV EN CAMION CERRADO TIPO CAVA. DISTANCIAS MAYORES A 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.015.0949","und","6","","U","","False","","0"
"V25016","TRANSPORTE DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"F'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.016.0950","und","10","","U","","False","","0"
"V25017","TRANSPORTE DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"F'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.017.0951","und","8","","U","","False","","0"
"V25018","TRANSPORTE DE PUESTO DE TRABAJO AUTOSOPORTADO TIPO '"F'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.018.0952","und","5","","U","","False","","0"
"V25019","TRANSPORTE DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"G'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.019.0953","und","16","","U","","False","","0"
"V25020","TRANSPORTE DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"G'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.020.0954","und","12","","U","","False","","0"
"V25021","TRANSPORTE DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"G'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.021.0955","und","12","","U","","False","","0"
"V25022","TRANSPORTE DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"H'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.022.0956","und","14","","U","","False","","0"
"V25023","TRANSPORTE DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"H'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.023.0957","und","10","","U","","False","","0"
"V25024","TRANSPORTE DE PUESTO DE TRABAJO SENCILLO FREE STANDING TIPO '"H'" SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.024.0958","und","6","","U","","False","","0"
"V25025","TRANSPORTE DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,2 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.025.0959","und","18","","U","","False","","0"
"V25026","TRANSPORTE DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,2 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.026.0960","und","14","","U","","False","","0"
"V25027","TRANSPORTE DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,2 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.027.0961","und","10","","U","","False","","0"
"V25028","TRANSPORTE DE MESA PARA AREA DE ESPERA (0,40 X 0,40 M) SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.028.0962","und","28","","U","","False","","0"
"V25029","TRANSPORTE DE MESA PARA AREA DE ESPERA (0,40 X 0,40 M) SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.029.0963","und","20","","U","","False","","0"
"V25030","TRANSPORTE DE MESA PARA AREA DE ESPERA (0,40 X 0,40 M) SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.030.0964","und","12","","U","","False","","0"
"V25031","TRANSPORTE DE MESA PARA AREA DE ESPERA (0,60 X 0,60 M) SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.031.0965","und","27","","U","","False","","0"
"V25032","TRANSPORTE DE MESA PARA AREA DE ESPERA (0,60 X 0,60 M) SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.032.0966","und","19","","U","","False","","0"
"V25033","TRANSPORTE DE MESA PARA AREA DE ESPERA (0,60 X 0,60 M) SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.033.0967","und","12","","U","","False","","0"
"V25034","TRANSPORTE DE MESA REDONDA DIAMETRO= 1 MT, SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.034.0968","und","26","","U","","False","","0"
"V25035","TRANSPORTE DE MESA REDONDA DIAMETRO= 1 MT, SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.035.0969","und","20","","U","","False","","0"
"V25036","TRANSPORTE DE MESA REDONDA DIAMETRO= 1 MT, SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.036.0970","und","15","","U","","False","","0"
"V25037","TRANSPORTE DE MESA DE REUNIONES (1,5 X 0,75 MT), SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.037.0971","und","28","","U","","False","","0"
"V25038","TRANSPORTE DE MESA DE REUNIONES (1,5 X 0,75 MT), SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.038.0972","und","20","","U","","False","","0"
"V25039","TRANSPORTE DE MESA DE REUNIONES (1,5 X 0,75 MT), SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES A 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.039.0973","und","14","","U","","False","","0"
"V25040","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,60 X 0,50 X 1,0 MT CON 3 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.040.0974","und","28","","U","","False","","0"
"V25041","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,60 X 0,50 X 1,0 MT CON 3 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.041.0975","und","19","","U","","False","","0"
"V25042","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,60 X 0,50 X 1,0 MT CON 3 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.042.0976","und","11","","U","","False","","0"
"V25043","TRANSPORTE DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,5 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV.  DISTANCIAS ENTRE 50 Y 200 KM EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.043.0977","und","25","","U","","False","","0"
"V25044","TRANSPORTE DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,5 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV.  DISTANCIAS ENTRE 200 Y 400 KM EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.044.0978","und","18","","U","","False","","0"
"V25045","TRANSPORTE DE ESCRITORIO SENCILLO TIPO FREE STANDING TIPO '"I'" (1,5 X 0,60 M). SEGÚN ESPECIFICACIONES CANTV.  DISTANCIAS MAYORES DE 400 KM EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.045.0979","und","14","","U","","False","","0"
"V25046","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,0 MT CON 3 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.046.0980","und","27","","U","","False","","0"
"V25047","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,0 MT CON 3 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.047.0981","und","20","","U","","False","","0"
"V25048","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,0 MT CON 3 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.048.0982","und","12","","U","","False","","0"
"V25049","TRANSPORTE  DE GAVETERO TIPO ARCHIVADOR DE 0,60 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.049.0983","und","26","","U","","False","","0"
"V25050","TRANSPORTE  DE GAVETERO TIPO ARCHIVADOR DE 0,60 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.050.0984","und","20","","U","","False","","0"
"V25051","TRANSPORTE  DE GAVETERO TIPO ARCHIVADOR DE 0,60 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.051.0985","und","12","","U","","False","","0"
"V25052","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.052.0986","und","30","","U","","False","","0"
"V25053","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.053.0987","und","20","","U","","False","","0"
"V25054","TRANSPORTE DE GAVETERO TIPO ARCHIVADOR DE 0,90 X 0,50 X 1,3 MT CON 4 GAVETAS SEGÚN ESPECIFICACIONES CANTV. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA PUESTA EN SITIO","V25.054.0988","und","13","","U","","False","","0"
"V25055","TRANSPORTE DE SILLAS OPERATIVAS SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.055.0989","und","40","","U","","False","","0"
"V25056","TRANSPORTE DE SILLAS OPERATIVAS SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.056.0990","und","25","","U","","False","","0"
"V25057","TRANSPORTE DE SILLAS OPERATIVAS SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. DISTANCIAS MENORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.057.0991","und","18","","U","","False","","0"
"V25058","TRANSPORTE DE SILLAS PARA VISITANTES SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.058.0992","und","40","","U","","False","","0"
"V25059","TRANSPORTE DE SILLAS PARA VISITANTES SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.059.0993","und","25","","U","","False","","0"
"V25060","TRANSPORTE DE SILLAS PARA VISITANTES SEGUN ESPECIFICACIONES CANTV Y NORMA COVENIN 2742. DISTANCIAS MAYORES DE 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.060.0994","und","18","","U","","False","","0"
"V25061","TRANSPORTE DE MUEBLES VARIOS, A DISTANCIAS ENTRE 50 Y 200 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.061.0995","vje","1,5","","U","","False","","0"
"V25062","TRANSPORTE DE MUEBLES VARIOS, A DISTANCIAS ENTRE 200 Y 400 KM. EN CAMION CAVA CERRADA Y ASEGURADO HASTA ENTREGA EN SITIO","V25.062.0996","vje","1","","U","","False","","0"
